,id,fpr,tpr,TP,TN,FP,FN
10420,10420,1.0,0.6185265,10688.0,6502.0,17280.0,-17190.0
10421,10421,1.0,0.6186036,10689.0,6501.0,17280.0,-17190.0
10422,10422,1.0,0.61868066,10690.0,6500.0,17280.0,-17190.0
10423,10423,1.0,0.6187577,10692.0,6498.0,17280.0,-17190.0
10424,10424,1.0,0.6188348,10693.0,6497.0,17280.0,-17190.0
10425,10425,1.0,0.61891186,10694.0,6496.0,17280.0,-17190.0
10426,10426,1.0,0.61898893,10696.0,6494.0,17280.0,-17190.0
10427,10427,1.0,0.61906594,10697.0,6493.0,17280.0,-17190.0
10428,10428,1.0,0.619143,10698.0,6492.0,17280.0,-17190.0
10429,10429,1.0,0.6192201,10700.0,6490.0,17280.0,-17190.0
10430,10430,1.0,0.61929715,10701.0,6489.0,17280.0,-17190.0
10431,10431,1.0,0.6193742,10702.0,6488.0,17280.0,-17190.0
10432,10432,1.0,0.6194513,10704.0,6486.0,17280.0,-17190.0
10433,10433,1.0,0.61952835,10705.0,6485.0,17280.0,-17190.0
10434,10434,1.0,0.6196054,10706.0,6484.0,17280.0,-17190.0
10435,10435,1.0,0.6196825,10708.0,6482.0,17280.0,-17190.0
10436,10436,1.0,0.61975956,10709.0,6481.0,17280.0,-17190.0
10437,10437,1.0,0.6198366,10710.0,6480.0,17280.0,-17190.0
10438,10438,1.0,0.6199137,10712.0,6478.0,17280.0,-17190.0
10439,10439,1.0,0.61999077,10713.0,6477.0,17280.0,-17190.0
10440,10440,1.0,0.62006783,10714.0,6476.0,17280.0,-17190.0
10441,10441,1.0,0.6201449,10716.0,6474.0,17280.0,-17190.0
10442,10442,1.0,0.620222,10717.0,6473.0,17280.0,-17190.0
10443,10443,1.0,0.62029904,10718.0,6472.0,17280.0,-17190.0
10444,10444,1.0,0.62037605,10720.0,6470.0,17280.0,-17190.0
10445,10445,1.0,0.6204531,10721.0,6469.0,17280.0,-17190.0
10446,10446,1.0,0.6205302,10722.0,6468.0,17280.0,-17190.0
10447,10447,1.0,0.62060726,10724.0,6466.0,17280.0,-17190.0
10448,10448,1.0,0.6206843,10725.0,6465.0,17280.0,-17190.0
10449,10449,1.0,0.6207614,10726.0,6464.0,17280.0,-17190.0
10450,10450,1.0,0.62083846,10728.0,6462.0,17280.0,-17190.0
10451,10451,1.0,0.62091553,10729.0,6461.0,17280.0,-17190.0
10452,10452,1.0,0.6209926,10730.0,6460.0,17280.0,-17190.0
10453,10453,1.0,0.62106967,10732.0,6458.0,17280.0,-17190.0
10454,10454,1.0,0.62114674,10733.0,6457.0,17280.0,-17190.0
10455,10455,1.0,0.6212238,10734.0,6456.0,17280.0,-17190.0
10456,10456,1.0,0.6213009,10736.0,6454.0,17280.0,-17190.0
10457,10457,1.0,0.62137794,10737.0,6453.0,17280.0,-17190.0
10458,10458,1.0,0.621455,10738.0,6452.0,17280.0,-17190.0
10459,10459,1.0,0.6215321,10740.0,6450.0,17280.0,-17190.0
10460,10460,1.0,0.62160915,10741.0,6449.0,17280.0,-17190.0
10461,10461,1.0,0.62168616,10742.0,6448.0,17280.0,-17190.0
10462,10462,1.0,0.6217632,10744.0,6446.0,17280.0,-17190.0
10463,10463,1.0,0.6218403,10745.0,6445.0,17280.0,-17190.0
10464,10464,1.0,0.62191737,10746.0,6444.0,17280.0,-17190.0
10465,10465,1.0,0.62199444,10748.0,6442.0,17280.0,-17190.0
10466,10466,1.0,0.6220715,10749.0,6441.0,17280.0,-17190.0
10467,10467,1.0,0.6221486,10750.0,6440.0,17280.0,-17190.0
10468,10468,1.0,0.62222564,10752.0,6438.0,17280.0,-17190.0
10469,10469,1.0,0.6223027,10753.0,6437.0,17280.0,-17190.0
10470,10470,1.0,0.6223798,10754.0,6436.0,17280.0,-17190.0
10471,10471,1.0,0.62245685,10756.0,6434.0,17280.0,-17190.0
10472,10472,1.0,0.6225339,10757.0,6433.0,17280.0,-17190.0
10473,10473,1.0,0.622611,10758.0,6432.0,17280.0,-17190.0
10474,10474,1.0,0.62268806,10760.0,6430.0,17280.0,-17190.0
10475,10475,1.0,0.6227651,10761.0,6429.0,17280.0,-17190.0
10476,10476,1.0,0.6228422,10762.0,6428.0,17280.0,-17190.0
10477,10477,1.0,0.62291926,10764.0,6426.0,17280.0,-17190.0
10478,10478,1.0,0.62299633,10765.0,6425.0,17280.0,-17190.0
10479,10479,1.0,0.62307334,10766.0,6424.0,17280.0,-17190.0
10480,10480,1.0,0.6231504,10768.0,6422.0,17280.0,-17190.0
10481,10481,1.0,0.6232275,10769.0,6421.0,17280.0,-17190.0
10482,10482,1.0,0.62330455,10770.0,6420.0,17280.0,-17190.0
10483,10483,1.0,0.6233816,10772.0,6418.0,17280.0,-17190.0
10484,10484,1.0,0.6234587,10773.0,6417.0,17280.0,-17190.0
10485,10485,1.0,0.62353575,10774.0,6416.0,17280.0,-17190.0
10486,10486,1.0,0.6236128,10776.0,6414.0,17280.0,-17190.0
10487,10487,1.0,0.6236899,10777.0,6413.0,17280.0,-17190.0
10488,10488,1.0,0.62376696,10778.0,6412.0,17280.0,-17190.0
10489,10489,1.0,0.623844,10780.0,6410.0,17280.0,-17190.0
10490,10490,1.0,0.6239211,10781.0,6409.0,17280.0,-17190.0
10491,10491,1.0,0.62399817,10782.0,6408.0,17280.0,-17190.0
10492,10492,1.0,0.62407523,10784.0,6406.0,17280.0,-17190.0
10493,10493,1.0,0.6241523,10785.0,6405.0,17280.0,-17190.0
10494,10494,1.0,0.6242294,10786.0,6404.0,17280.0,-17190.0
10495,10495,1.0,0.62430644,10788.0,6402.0,17280.0,-17190.0
10496,10496,1.0,0.62438345,10789.0,6401.0,17280.0,-17190.0
10497,10497,1.0,0.6244605,10790.0,6400.0,17280.0,-17190.0
10498,10498,1.0,0.6245376,10792.0,6398.0,17280.0,-17190.0
10499,10499,1.0,0.62461466,10793.0,6397.0,17280.0,-17190.0
10500,10500,1.0,0.6246917,10794.0,6396.0,17280.0,-17190.0
10501,10501,1.0,0.6247688,10796.0,6394.0,17280.0,-17190.0
10502,10502,1.0,0.62484586,10797.0,6393.0,17280.0,-17190.0
